Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
1935.2465823520763,1360,14,37939.72738151323,598.6584841970366,37.80093202212183,24.67983561008608,27.03292642588698,13.661761457749352,44.04460046972835,21.242177333881365,10.617534828874074,14.548647782429915,84919.83767203796,291.10519961044855,9.90942339314793,4.484685687215243,67.80602616231216,2.6237821581611893,892.2927863521257,2.983168487960615,3.0980791841396598,11.277223729341882,0.5842892970704363,366.3618432936917,22.803499210851797,15.703519227860273,39.93475643167195,5.142344384136116,1,0,0,0,24002.886797439398,859.9404067363206,712.2767847290017,9.009985039390859,20.26529922319733,97.6880702273941,39.08220544613848,10.781247538098741,30.987344582580324,0,2,0,2,6,0,0,0,0.060999665778262095,45.82987279340411,31.067762872772022,15.642424302929632,15467.082633641869,0,0,0,0,0,0,1911,19026.99842402349,5,207.9416628681888,2048,1024,1200,36.845695491899974,50.47787200327891,22.78176062008165,281.66471644844853,14.818167921271996,32.65407688058354,28.52219872026997,104.16685200516473,9.61172024349349,DDoS
4238.215858522942,837,46,42293.18791183682,356.75332669358926,44.046725484369034,36.28088249474746,29.932347874116694,13.021969807540398,22.982025747190832,29.60660809801552,33.16734307889972,2.9807352230125863,10496.990541124216,833.9152856093507,35.63600984853324,14.851136192778759,156.54136587032968,0.3702232586704518,749.0081706613316,1.2471036892987843,4.329206786790408,33.04841570724011,0.6617960497052984,63.55835028602363,15.54911608578311,6.503666440534941,145.92123566761282,6.3755747135521315,0,0,0,0,26837.302775431035,382.92687475378983,974.5408858501934,16.97827648532168,34.434590423297465,69.43939678995824,31.4017080690331,5.60650384307647,291.49858363217027,0,2,0,1,2,0,0,0,0.0031429185686734254,40.91026028159451,36.00245933767143,20.342827646588113,37226.99421778279,0,0,0,0,0,0,1930,32198.782067501776,14,755.5511385430486,2048,0,1681,31.97730932977072,72.5306439735734,44.6210527556866,206.08851203344832,6.617040030916566,10.54942598302706,22.826728524145512,43.68808744336672,4.165099478703662,DDoS
4428.073268702455,1871,24,19310.156373733873,110.05192452767676,41.39675812709709,32.81323365878769,53.63051680728726,13.607305832563434,20.27808522124763,15.322419077326972,22.52233009446337,3.3316171570609536,20787.883060031454,403.8536542632652,47.20257549171344,7.14085570839435,108.57021813123956,3.515094794475889,759.0777246396233,9.72064261893751,4.815991745216345,16.330203312141386,0.9944970117847709,300.8783098167697,14.242024718873381,0.7377389470906559,121.91286679597937,5.026790232288615,1,0,0,0,10991.521987016451,345.071248026683,670.9162102312274,13.614109031095335,30.618691666342727,77.91132658292366,38.8223272267832,13.890450858190903,55.31999737476822,0,4,0,2,0,0,0,0,0.07282163486118597,34.19457831798133,47.13070407077528,25.34118843043579,26073.240522242755,0,0,0,0,0,0,1251,40925.5306243048,8,320.78006497173584,2048,1024,1870,37.167176096274396,39.33630146816962,14.910847140449674,227.78738310950445,16.380519876654592,34.866598729172935,4.808827554571038,188.1046528979208,3.975720210875223,DDoS
2636.9816175846527,1371,0,35406.05526676763,735.2161192407722,40.45358103688568,36.24343921482698,49.35245397707787,7.285500217972997,26.998197083837447,29.465050299883067,25.499076738130427,3.9124376224561352,99662.83297821319,968.8774161599142,28.356379226747784,17.770090520597453,45.85435058486208,1.3943567629609093,1415.697768446904,8.48194530815923,4.295989030202653,23.202865720498554,1.7755401975219196,850.9284487675127,46.781749711047375,15.706813022278872,133.79765094284573,5.806866214364547,1,0,0,0,13044.146285980964,663.5017691080558,104.55542546159681,3.216161028349973,30.974675787331723,87.67580790770774,41.29903148756502,8.364039641908397,292.06720800532594,0,1,0,1,4,0,0,0,0.017882270922132883,34.161719614571496,51.04596830697968,28.837596970085173,19241.823755571677,0,0,0,0,0,0,1187,9215.364552264162,21,265.20236768172543,2048,1024,535,39.57785716550018,53.80679376635096,45.774445447334934,158.59859137760716,7.651489746198838,64.51033620305648,33.44620298315498,172.8335130143806,2.3018526824155527,DDoS
2546.0475614352863,1046,48,6962.169728949519,994.5505107973411,53.497225699547144,28.38681025390276,55.92229077931906,12.47718773897414,58.122873880958124,9.92250914011541,26.582949005064698,8.584387037562575,98229.8425344441,167.8116304055154,15.97915394507191,4.627309591856575,61.01022280912979,2.4263993713815784,776.7393908333961,4.007445521413775,4.236644389558926,46.85075756648743,0.1408322616990878,208.91871761536018,33.55717584120253,7.172935625923278,50.83272981394775,2.9529058841893874,1,0,0,0,32223.05853262613,697.015740995268,732.2356755883983,7.189823024395103,25.871836885289866,92.37444621914054,45.25283486697952,18.006084778701556,367.46520720867676,0,2,0,2,8,0,0,0,0.06278944149486361,29.856848837801056,27.48293209499747,15.871353088555535,11523.055931181909,0,0,0,0,0,0,970,6242.754734316712,33,93.981939840869,1024,0,1351,26.563053349494638,23.953745505496975,49.1828399739739,259.73337551734085,17.347687747921828,25.025136051586404,1.94173672147116,60.653102934644565,5.370824271966555,DDoS
1700.5910848006004,763,43,48436.33236758464,457.26516161372854,72.10115375059907,25.83140101984619,39.39738667698375,11.99512210767194,25.534123696712054,3.9823626672890944,39.08610601342477,10.71892656269928,13696.076509108821,458.9388113003151,22.24251614145636,15.136810216983193,57.66350019586563,0.9216683716568502,207.70228490353546,4.3403133019070665,3.4736495137502956,7.618711797879962,1.830427455252961,442.35222973110444,11.989367957870162,1.877465801625835,36.57319942146147,9.346139973397097,0,0,0,0,38645.95841989582,737.8969166957685,598.9186472602606,12.234414924687044,28.3920012485558,69.9092395800463,33.89931696628154,16.367691656965537,30.397558236158453,0,2,0,0,0,0,0,0,0.031141330939129422,49.48776321553771,31.13655944612685,0.6864440732700094,32900.93269011733,0,0,0,0,0,0,840,26306.229685125454,32,464.6738129396114,1024,0,1019,38.98291463182772,89.80123485682428,16.74021305037713,53.82613507259619,18.735289853510178,50.103988391525924,26.968872420003127,136.7927538796282,6.158511643899138,DDoS
4725.06886234771,757,48,44023.95200997517,636.4035974460113,70.04746473411998,40.315050271489454,45.067846458517664,6.285003532339102,52.44816706944012,24.61918427231866,28.778190103047184,12.306402656569022,68633.62946720092,286.01592388907085,14.424095238735553,5.077193274459108,81.67922581331541,0.19481566155116814,1255.595074458891,3.4318867273983926,3.313040913365637,22.342847943450426,1.3632273379455795,340.62456946424004,13.034726411795155,9.920749085868124,138.57807173838788,3.483366044531974,0,0,0,0,36324.16040581159,735.0710438038858,823.1328373463638,5.64069145142613,23.548790875594456,90.02459006563433,45.1708684816816,19.8575771300101,179.73162884178493,0,2,0,0,6,0,0,0,0.058054401234390984,46.67791518024305,44.665334225032076,9.543874391613606,30395.343397007375,0,0,0,0,0,0,778,38954.42933381071,40,377.72888617629485,1024,1024,1093,36.52914932215484,38.804464092755055,45.29854528232902,147.30041968354078,1.2059153781256688,90.53819764192636,4.564333839306678,63.86272751808298,9.50061967050805,DDoS
4757.9750199940245,1350,46,8747.798503786684,91.70414725848109,60.12204629505595,36.61109157037402,32.44547632584801,14.461945428816902,51.2518420188481,3.4039380605234406,37.92787317061878,14.613723128016153,99633.81178272962,150.28403920961503,37.11474228275944,11.37239963313479,144.10798193695197,4.843259719870675,1391.658519841326,8.38594235495,4.347656656023123,42.73163436937933,0.8521829500938822,222.57641757103053,19.832580097712594,17.837938175535534,29.320964338405098,5.1332616869239285,1,0,0,0,39599.18735503526,374.2707957561203,433.5779323602018,16.25599134515005,38.94497154767717,99.44004255291483,43.83445463147354,10.643893782963737,56.312768762000786,0,1,0,1,6,0,0,0,0.04242220092469763,47.6588596273684,28.8919118807153,19.705004171634364,10340.609343022572,0,0,0,0,0,0,1743,30716.28613422548,19,118.81791626807193,1024,0,1882,34.88423313886596,71.29354843872181,15.687791208161148,150.05572321800622,10.076582926724326,8.289132169335423,26.41850606486046,87.2671663213112,8.02109249026734,DDoS
4891.713276895927,672,46,45101.4401164132,527.7011090862999,79.64823980596502,22.213896942061965,44.384899954046226,14.69302535619099,40.92391376680595,18.881959144057877,30.872460669538516,6.818115971516598,66480.22720756571,625.8828807307902,45.15674251405846,1.8634812264876994,63.38300602252376,4.752057420382794,1786.0143785872867,4.611001852578558,3.1386497292275304,17.48215323415097,0.3762423194475226,463.69840493998214,17.66761140130264,11.673122237017441,15.546927392996967,9.743948076661665,1,0,0,0,23597.22540486493,32.31595110965046,351.78715645205114,8.224134417443725,32.055637640465974,70.83830570060519,28.329628130593743,6.143005693987448,377.69943517576877,0,3,0,0,8,0,0,0,0.04182430362906189,48.31821208385033,55.31223613251429,1.8087468042475763,10791.00923491756,0,0,0,0,0,0,873,41474.89988518248,31,985.2860506655044,1024,0,1803,27.61781713262043,97.29229580331429,42.89535154110689,259.5821761777845,9.905170036104435,41.48195023376652,13.670353596535312,11.275099330185423,8.647223762550531,DDoS
4083.21494473738,1270,22,39604.433683122974,944.765729882428,72.48236953387058,27.42044305229593,40.76904473585327,6.29159415151495,58.16204109034889,18.1852390335264,16.85928416510388,10.075510266087852,65631.54164121063,422.3464462295565,6.564322017781822,13.759890716263193,108.85846317172073,3.8615919586781966,1064.318827168387,8.536596853153547,2.8043435099949794,30.242208719092382,1.75330720531669,403.482866212397,6.700761422532037,0.5756535262667795,151.0274511347238,6.203095513534647,1,0,0,0,34151.34002558085,903.1510586766262,655.5373408875628,19.60925450184756,32.1617569908377,85.4657728648913,38.87039021355564,6.365031365769954,297.3988872438356,0,1,0,1,0,0,0,0,0.07836530127411431,34.91356955803175,46.773034507975574,34.49454834986981,38485.618709729264,0,0,0,0,0,0,1399,25670.60635757776,16,492.1162930795382,2048,1024,1481,20.91722532809266,65.87251159798822,20.63360337014364,102.28269776962854,12.01334875496303,34.1563210456545,26.863170835703503,92.0238317967144,5.847661059491537,DDoS
